modality_image,image,latitude,longitude,height,alfa,beta,gamma,fov
0003326, alps_ortl_12405379503_305a1abc1e, 46.5289, 10.4532, 2766.41, -2.58763, -0.271129, -0.0342645, 0.956714
0003327, alps_ortl_12405664104_6a4598aeb8, 46.5289, 10.4533, 2764.25, -2.74166, -0.28451, -0.0114623, 0.952725
0003328, alps_ortl_12407361693_bef7e08512, 46.5346, 10.4433, 2594.43, -0.463999, -0.111195, -0.0330035, 0.800619
0003329, alps_ortl_12407697624_2e839d915d, 46.5394, 10.4319, 2449.04, 1.82768, 0.0632824, 0.00749275, 0.921047
0003330, alps_eig_12420766495_df64954bc2, 46.5473, 7.98582, 3577.01, 2.81499, 0.0100054, -0.0243441, 1.13309
0003331, alps_cham_12434893915_953b13c6fe, 45.9382, 6.84986, 2065.5, -3.03277, 0.235081, 0.0143443, 0.870497
0003332, alps_cham_12435034813_c021cfbaae, 45.9383, 6.84963, 2063.86, -3.05049, 0.0857781, 0.0211879, 0.969244
0003333, alps_cham_12435373534_7a29a6f6fb, 45.938, 6.8489, 2080.71, -3.00846, 0.114768, 0.0418059, 0.584568
0003334, alps_eig_12439087065_97643b4e14, 46.6621, 8.051, 2211.93, 2.34377, 0.0357387, -0.0148082, 1.25031
0003335, alps_eig_12439248303_04391111e4, 46.6631, 8.04992, 2222.13, 2.36928, -0.0767079, -0.00317914, 1.25271
0003336, alps_eig_12439548454_b74fbc0bcd, 46.6596, 8.05186, 2133.3, 1.32241, 0.102246, 0.0182791, 0.819963
0003337, alps_eig_12444834915_2e12455153, 46.6271, 8.04069, 1118.08, 1.76034, 0.198422, 0.0365903, 0.998061
0003338, alps_eig_12461906083_25b465a81e, 46.6638, 8.04942, 2246.64, 2.42635, -0.0149692, 0.0186632, 0.963284
0003339, alps_eig_12480320154_da347ca593, 46.6654, 8.04788, 2274.58, 1.39867, -0.122216, -0.000519587, 0.961277
0003340, alps_eig_12483362345_259ecf85ef, 46.665, 8.04576, 2264.38, 2.21279, -0.120988, 0.00597565, 1.25355
0003341, alps_eig_12553686475_706c3007df, 46.6653, 8.04703, 2270.64, 2.45241, -0.0113379, -1.72694e-05, 0.957927
0003342, alps_eig_12553836483_dbf189c354, 46.6653, 8.04724, 2272.99, 2.36921, 0.0119248, -0.0401961, 0.859262
0003343, alps_cham_12561422594_5ed0329998, 45.907, 6.88431, 2183.09, -1.87073, -0.244899, 0.0224238, 1.63816
0003344, alps_eig_12568019103_7e4b6466f3, 46.6677, 8.03826, 2275.29, 2.42653, -0.0741927, 0.0100581, 1.10078
0003345, alps_eig_12568343704_f4ba4a05db, 46.6668, 8.04308, 2249.28, 2.36753, 0.0762761, -0.0276934, 1.05645
0003346, alps_eig_12638931024_5b9096c632, 46.6698, 8.02215, 2272.24, 2.46624, -0.0335673, 0.00208112, 0.93076
0003347, alps_eig_12638939164_e439d57545, 46.6697, 8.0224, 2263.88, 2.48788, -0.00957634, 0.0171075, 0.804688
0003348, alps_eig_12640467724_e7eab5d6fd, 46.5783, 7.95197, 1990.59, 2.19193, 0.311985, -0.031781, 0.409561
0003349, alps_wild_12641605845_3bb1990e4e, 46.9216, 10.9178, 3224.23, -0.864635, -0.151051, -0.00192405, 1.00981
0003350, alps_wild_12641738843_380ed2da9f, 46.9245, 10.9282, 3307.63, -2.08254, -0.134805, -0.0454121, 0.953615
0003351, alps_wild_12642078464_e9aeb00a00, 46.9183, 10.9195, 3235.55, -1.28305, -0.174988, -0.0064037, 0.973463
0003352, alps_wild_12642096404_ede5f9a61f, 46.924, 10.9264, 3307.11, -2.43333, -0.0994919, -0.0207583, 0.944612
0003353, alps_cham_12659893693_0fbd43b5db, 45.878, 6.92403, 2714.42, -2.38479, -0.22064, -0.0648221, 0.798474
0003354, alps_cham_12689960955_eed6fcc30f, 45.9476, 6.9433, 2771.7, 0.893923, -0.12955, -0.0251917, 1.15257
0003355, alps_cham_12696353403_2fa228385b, 45.9334, 6.91632, 1900.29, 2.21406, 0.0283489, 0.00531713, 0.792194
0003356, alps_eig_12700093184_be8c8cf327, 46.5474, 7.98535, 3578.26, 2.05575, -0.129688, -0.00537356, 1.65842
0003357, alps_gcas_12701319093_d8ab80a468, 45.4235, 6.89036, 3022.35, -1.44858, -0.0738592, 0.0125079, 0.965246
0003358, alps_eig_12715187833_c51d69a9ca, 46.6697, 8.02188, 2268.57, 2.33948, -0.114759, -0.000421801, 0.999426
0003359, alps_cham_12729240664_ea74c1f0ee, 45.9482, 6.85503, 2087.75, 2.12956, 0.0939442, -0.0156073, 0.977072
0003360, alps_eig_12741062875_e805b092c8, 46.635, 7.976, 889.316, -0.0508425, -0.0372297, -0.0196174, 1.05258
0003361, alps_eig_12750948715_a4aaeeec1e, 46.5877, 7.96594, 2019.88, -2.45771, -0.0339272, 0.00913232, 0.621493
0003362, alps_cham_12761381493_091e9dbe92, 45.9482, 6.96055, 3334.52, -2.5473, 0.0085218, -0.0089697, 1.26268
0003363, alps_cham_12761384273_dd959a939b, 45.9482, 6.96079, 3340.99, -2.63786, -0.0785503, 0.00938218, 1.26282
0003364, alps_cham_12761441575_e757f4b2b5, 45.8791, 6.88744, 3768.24, -2.75777, -0.140665, -0.0370365, 0.942701
0003365, alps_cham_12761443175_d86fb12272, 45.8792, 6.8867, 3817.1, 2.74843, -0.057602, 0.0274901, 1.25483
0003366, alps_cham_12761590923_66715bde23, 45.8787, 6.88658, 3798.05, -0.732065, -0.813061, -0.0502636, 1.27725
0003367, alps_cham_12761695104_cc6813e3c6, 45.9478, 6.95999, 3345.77, -2.58629, -0.229936, 0.0136559, 1.22952
0003368, alps_cham_12761916674_eaa78e4cc9, 45.8756, 6.89615, 3491.65, 2.33787, -0.232579, -0.0147791, 1.23019
0003369, alps_cham_12762066894_5b7f9cba97, 45.9689, 6.87762, 2425.29, 2.91384, 0.0707529, -0.0382488, 0.965816
0003370, alps_eig_12817383204_3e27d7b582, 46.5647, 7.88648, 1917.74, 3.05152, 0.00986451, 0.0306401, 0.889922
0003371, alps_eig_12841253914_ceb8b32cf5, 46.5632, 7.89465, 1705.43, -3.04084, -0.00789519, 0.0921856, 0.766289
0003372, alps_eig_12843102343_cc3eaa5ae7, 46.6686, 8.03295, 2284.57, 2.56827, 0.0036436, -0.0214454, 0.624062
0003373, alps_eig_12943869935_ba58451b69, 46.6072, 7.91025, 958.996, 1.71272, 0.201697, -0.0426915, 0.872933
0003374, alps_eig_12944162655_6fa2efa84d, 46.5498, 7.89255, 1451.11, 2.73521, -0.460165, 0.163124, 1.13
0003375, alps_eig_12944517974_41659899b1, 46.5483, 7.89266, 1386.13, 3.13502, 0.347652, 0.0055451, 1.16342
0003376, alps_eig_12944623394_2e26e79378, 46.5533, 7.89179, 1524.01, 2.57838, 0.219033, -0.0120335, 1.15901
0003377, alps_eig_12944651145_fb7582f934, 46.5624, 7.89681, 1644.92, 2.65576, 0.00469417, 0.0374204, 1.17267
0003378, alps_eig_12945227673_13fbbea383, 46.5632, 7.89407, 1717.11, -3.05847, 0.23388, -0.015757, 0.50687
0003379, alps_eig_12946067613_2fc9e94e70, 46.5756, 7.90001, 1735.48, 2.66161, 0.281002, -0.070365, 0.569286
0003380, alps_eig_12947555754_f3849e2bcf, 46.5596, 7.89137, 1649.62, 2.44997, 0.174618, 0.000187176, 0.67343
0003381, alps_ortl_12974969545_9a3b1ec6e7, 46.5266, 10.5875, 1847.45, -0.373201, 0.191381, -0.0122986, 0.553346
0003382, alps_ortl_12975035813_4eccbb1646, 46.5267, 10.5875, 1844.78, -0.307754, 0.174253, 0.00847433, 0.789166
0003383, alps_ortl_12975369504_dcba46546a, 46.5269, 10.5869, 1848.36, -0.780666, 0.344085, -0.0718397, 1.17757
0003384, alps_eig_13027105795_ff437c190f, 46.5587, 7.89016, 1666.07, -2.8421, 0.0743789, 0.036094, 0.601144
0003385, alps_ortl_13028897735_f3dd35f17e, 46.5211, 10.6167, 2478.02, -0.0635751, 0.00209908, 0.0162532, 0.398162
0003386, alps_ortl_13028906205_fc49fd0562, 46.5284, 10.6047, 2273.51, 0.660396, 0.0671991, 0.00701607, 1.10866
0003387, alps_ortl_13029178553_32fa877128, 46.4965, 10.6152, 2818.88, 0.256784, 0.0543344, 0.0445954, 0.970689
0003388, alps_wild_13043384225_e2469d60d5, 46.9212, 10.9203, 3269.74, 1.65773, 0.0737683, 0.018539, 0.785751
0003389, alps_eig_13058551043_7510d0593a, 46.5617, 7.85537, 2688.9, 3.09614, -0.125719, -0.0337982, 0.946372
0003390, alps_ortl_13079118233_145d8f7f0c, 46.4679, 10.3666, 1214.35, -0.353762, 0.244262, 0.065371, 1.06775
0003391, alps_cham_13100185354_16393f7498, 45.9603, 6.88633, 1893.28, 1.85786, 0.0887715, 0.0060058, 0.951178
0003392, alps_gcas_13107832413_9ce5649165, 45.4415, 7.00076, 2108.33, -0.65838, 0.0392341, 0.0220176, 0.390844
0003393, alps_ortl_13108995855_f2d7e76303, 46.4895, 10.6075, 2724.23, 0.724787, 0.086665, 0.0540218, 0.697118
0003394, alps_ortl_13109289074_845842a677, 46.4895, 10.6074, 2725.71, 0.536086, 0.101647, 0.0606956, 0.698606
0003395, alps_ortl_13168332475_3d3c17fc44, 46.5214, 10.597, 1949.73, 1.30541, 0.0312179, -0.0254743, 1.29741
0003396, alps_ortl_13168353005_0714a88687, 46.522, 10.5972, 1969.97, -0.472468, 0.00454266, 0.0154164, 0.457002
0003397, alps_ortl_13168362545_c2e1ac9220, 46.5222, 10.5965, 1966.39, -0.552665, 0.0042362, 0.023828, 0.707609
0003398, alps_ortl_13168444103_9aca8157ba, 46.5242, 10.5954, 1966.96, -0.0409886, 0.0406135, -0.0174981, 1.26073
0003399, alps_ortl_13175248495_814918e873, 46.5355, 10.4902, 2148.33, 0.838248, -0.0493513, 0.0637712, 1.03293
0003400, alps_ortl_13175306163_af7e4ce8d2, 46.5509, 10.5097, 1555.6, 1.47536, 0.283483, -0.0133238, 0.60643
0003401, alps_ortl_13175309985_636fba676c, 46.5322, 10.463, 2448.84, -3.10147, -0.121103, 0.0180881, 1.09223
0003402, alps_ortl_13175337755_b7234f2361, 46.53, 10.4568, 2642.24, -3.0038, -0.132974, 0.0470268, 1.08373
0003403, alps_ortl_13175337913_4b93e75ae8, 46.5359, 10.4977, 1904.24, 1.93499, 0.326312, -0.0298861, 1.10696
0003404, alps_ortl_13175371885_b12a3878a4, 46.5282, 10.45, 2745.03, -2.59055, -0.0379054, 0.0546966, 1.07893
0003405, alps_ortl_13175415375_1febd084c0, 46.5289, 10.4533, 2766.96, -2.64037, -0.306675, 0.0477913, 1.09443
0003406, alps_ortl_13175438395_e7ae4f859f, 46.5289, 10.4532, 2763.92, -2.55162, -0.363026, -0.0416738, 1.09468
0003407, alps_ortl_13175443053_570763c06a, 46.5299, 10.4567, 2637.45, -2.88212, -0.183857, 0.0398034, 1.08809
0003408, alps_ortl_13175446554_8d13b62fbf, 46.5516, 10.5097, 1550.65, 1.38234, 0.122874, -0.0204278, 1.13
0003409, alps_ortl_13175488954_6751d9d964, 46.5397, 10.5116, 1661.51, 0.513846, 0.162291, -0.0120214, 0.632438
0003410, alps_ortl_13175509545_d8d69b592a, 46.5304, 10.4494, 2730.86, -0.793377, -0.152621, 0.0574297, 1.08091
0003411, alps_ortl_13175520854_5f34484564, 46.5351, 10.5019, 1786.49, 0.767878, 0.0367346, 0.162816, 0.632923
0003412, alps_ortl_13175537263_529d7d44a2, 46.5289, 10.4532, 2761.3, -2.64254, -0.199055, 0.0207362, 0.920738
0003413, alps_ortl_13175545003_445956a96b, 46.529, 10.4532, 2768.12, -2.5513, -0.250661, 0.046046, 1.09302
0003414, alps_ortl_13175559505_6cc4a649fa, 46.5204, 10.4095, 2235.8, 0.853768, -0.207248, 0.0483799, 1.11143
0003415, alps_ortl_13175569403_7ca012b72e, 46.5289, 10.4535, 2765.94, 2.82296, -0.0241876, 0.0513959, 1.09295
0003416, alps_ortl_13175588985_4050b2095e, 46.5138, 10.4035, 1994.48, 0.194363, -0.0989996, 0.0761415, 1.0802
0003417, alps_ortl_13175589973_2812f93827, 46.5308, 10.4511, 2798.23, -0.714819, -0.0642355, 0.00468576, 1.09017
0003418, alps_ortl_13175628484_fc802390f0, 46.5296, 10.4543, 2738.53, -2.82588, -0.235883, 0.0106071, 1.07111
0003419, alps_ortl_13175637073_16121dc201, 46.5344, 10.4454, 2615.65, -0.225476, -0.0418218, -0.0323888, 0.893265
0003420, alps_ortl_13175653914_7503ae6dfe, 46.528, 10.4518, 2769.66, -2.55348, -0.0918087, 0.0543275, 1.10302
0003421, alps_ortl_13175665614_041b0df78b, 46.5282, 10.4518, 2762.13, -2.47827, -0.0771771, 0.0621352, 1.08268
0003422, alps_ortl_13175670193_a0049493c0, 46.5212, 10.41, 2246.27, -0.470084, 0.116694, 0.0903997, 0.983921
0003423, alps_ortl_13175687093_fd32d0c6c9, 46.5171, 10.4094, 2182.87, -0.404346, -0.269525, 0.0469413, 1.11324
0003424, alps_ortl_13175693163_5ecb14e175, 46.5171, 10.4095, 2183.25, 0.463949, -0.273595, 0.0225374, 0.949552
0003425, alps_ortl_13175807054_fdaa9f7747, 46.5207, 10.409, 2222.48, 0.873108, -0.0713271, 0.0284518, 1.10622
0003426, alps_gcas_13186891745_91e26d097d, 45.4458, 6.97082, 1968.96, -2.82417, -0.0510105, -0.0405615, 1.00834
0003427, alps_gcas_13187012653_566c5938a0, 45.4172, 7.01579, 2794.12, -0.559799, -0.252898, -0.0294078, 1.36375
0003428, alps_gcas_13187156524_2dc5f27b07, 45.4135, 6.87462, 3502.11, -2.0755, -0.238501, -0.0307487, 1.338
0003429, alps_gcas_13224381494_7c2f476155, 45.43, 6.89796, 2843.6, -1.7455, 0.0779578, 0.0108209, 1.05803
0003430, alps_eig_13275410655_2bc01ab621, 46.6562, 7.90677, 2087.34, -0.559244, -0.157074, -0.029852, 1.1241
0003431, alps_gcas_13292800563_0fc6c49965, 45.4408, 6.88141, 2776.7, -1.11718, -0.232367, 0.00964045, 1.03042
0003432, alps_cham_13357730515_b2ba50ce3c, 45.8783, 6.8874, 3803.46, 1.36804, 0.331866, 0.0235566, 0.681589
0003433, alps_cham_13492470075_8193523047, 45.9628, 6.88027, 2047.7, 1.80665, 0.0764745, 0.145625, 0.976979
0003434, alps_cham_13492523175_b065414481, 45.9631, 6.87978, 2071.76, 2.09139, 0.00402778, 0.0474829, 0.974492
0003435, alps_cham_13492588423_edc5b6bbde, 45.9631, 6.87978, 2064.38, 1.84498, 0.0424979, 0.149088, 0.970195
0003436, alps_cham_13492614923_11326e3904, 45.9631, 6.88001, 2063.34, 2.04348, 0.0136825, 0.0574674, 0.975269
0003437, alps_cham_13492874284_371f5d2043, 45.9628, 6.88016, 2042.45, 2.06915, 0.0151034, 0.053092, 0.980603
0003438, alps_cham_13497469825_03f975a9ee, 45.9632, 6.88051, 2051.79, 2.552, -0.239392, 0.0765942, 0.950864
0003439, alps_eig_13537532384_a15c1a7a7e, 46.6083, 7.91829, 1277.17, 1.19836, -0.0183075, -0.0139414, 1.25494
0003440, alps_eig_13546498305_910b98411d, 46.6164, 8.00315, 1170.19, -3.02239, 0.0365207, 0.00236806, 0.959476
0003441, alps_eig_13546518585_d3324461fc, 46.6163, 8.00268, 1183.89, -2.45125, 0.0745955, -0.00432564, 0.946057
0003442, alps_eig_13546528485_18c48167b9, 46.6162, 8.00259, 1187.51, -2.90508, -0.111494, 0.0392936, 0.950232
0003443, alps_eig_13546543685_84f0352257, 46.6166, 8.00353, 1172.01, -1.75205, 0.349089, -0.00400448, 0.957824
0003444, alps_eig_13546589575_17fd28da22, 46.6166, 8.0028, 1178.41, -2.13214, -0.254788, 0.00664569, 0.949909
0003445, alps_eig_13546630193_cb560d8ca3, 46.6163, 8.00333, 1173.98, -1.89608, -0.115847, 0.0211325, 0.943902
0003446, alps_eig_13546657173_b83c67f2c0, 46.616, 8.00228, 1188.75, -2.45644, -0.232499, 0.0326616, 0.918312
0003447, alps_eig_13546671593_8c29e68d30, 46.6163, 8.0027, 1183.63, -2.5536, -0.0986057, 0.0149468, 0.946185
0003448, alps_eig_13546691733_4d6cf45237, 46.6161, 8.0027, 1181.52, -2.92972, -0.0474544, 0.0147314, 0.952948
0003449, alps_eig_13546815754_8dcd8788ef, 46.6163, 8.00292, 1186.45, -2.92926, 0.0521296, -0.00065377, 0.964061
0003450, alps_eig_13583816483_27ba0a5695, 46.579, 7.93887, 1975.67, 1.93715, -0.368395, -0.0824774, 0.866701
0003451, alps_wild_13643299934_25b993ac89, 46.9851, 10.9056, 3076.65, 2.03971, 0.0542583, -0.00407711, 1.27726
0003452, alps_eig_13681954814_c91c06fc7e, 46.6111, 7.94086, 2210.22, 0.499085, -0.0772356, 0.0225121, 1.27961
0003453, alps_wild_13721026294_c2a0f7b99b, 46.9104, 10.8637, 3296.06, 2.31438, 0.120108, -0.0842371, 1.31903
0003454, alps_eig_13722087935_a3bdb5d86e, 46.5884, 7.96153, 2125.42, 1.65472, -0.177874, 0.00157043, 1.03376
0003455, alps_gcas_13745758415_e0f7543d6b, 45.4183, 6.99354, 2498.17, -1.39045, -0.243797, 0.049346, 0.654685
0003456, alps_gcas_13762215413_fcb7dbd71e, 45.431, 6.89786, 2822.11, -1.66885, -0.172504, -0.0046293, 0.496937
0003457, alps_gcas_13762221865_ef2109b60c, 45.4338, 6.89641, 2775.79, -2.4604, -0.169032, 0.00877356, 0.920946
0003458, alps_gcas_13762697444_6c33c5ab2d, 45.4345, 6.98946, 2485.36, -1.01051, -0.156886, 0.0220258, 1.20215
0003459, alps_eig_13874053524_c4cf18674a, 46.597, 7.96694, 2049.21, 0.164349, -0.86722, -0.141848, 2.10387
0003460, alps_eig_13874080243_4fed249803, 46.5806, 7.96644, 2107.39, 1.22454, -0.0109703, -0.0132692, 0.92618
0003461, alps_eig_13874117183_4a92c6ac26, 46.5753, 7.9708, 2280.49, 1.509, 0.15637, -0.211605, 0.969433
0003462, alps_eig_13874362733_59183d8511, 46.5476, 7.98372, 3521.02, 0.691219, 0.182983, -0.0650091, 0.888788
0003463, alps_eig_13874433434_181cde5b80, 46.5805, 7.96687, 2115.05, 1.37703, 0.0923859, -0.0276662, 0.927639
0003464, alps_eig_13874442964_523e905fae, 46.5806, 7.96704, 2109.59, 1.39325, 0.105412, -0.015637, 0.920466
0003465, alps_eig_13874452754_bfd65c4675, 46.5804, 7.96756, 2113.25, 1.40924, 0.128496, -0.139832, 0.929363
0003466, alps_eig_13874605534_b27d0e99b8, 46.5783, 7.96942, 2157.87, 0.261573, -0.118016, -0.101056, 0.972302
0003467, alps_eig_13874653764_78276929ae, 46.5472, 7.98236, 3485.47, 2.13209, -0.233985, -0.0132763, 0.993874
0003468, alps_eig_13874739635_beab4858f2, 46.5756, 7.97321, 2327.91, 0.553363, -0.0401341, -0.111656, 0.965633
0003469, alps_eig_13874747633_ce8fdcd68c, 46.5495, 7.986, 3495.5, 0.658375, -0.0902039, -0.0233221, 0.76344
0003470, alps_eig_13874780255_0fb584f8e2, 46.5753, 7.97075, 2288.21, 1.2385, 0.158148, -0.216788, 0.96353
0003471, alps_eig_13875128194_ecafb8ea5e, 46.5747, 7.97172, 2298.57, 0.379805, -0.293998, 0.0327409, 0.983011
0003472, alps_eig_13875161624_aece93d8ee, 46.5791, 7.9634, 2115.5, 0.240769, -0.210091, -0.0272409, 0.982503
0003473, alps_cham_13881128044_6c9621d664, 45.8792, 6.88747, 3794.76, -3.00891, -0.123516, 0.027422, 1.00922
0003474, alps_cham_13881295615_cb64cb7c37, 45.8791, 6.88817, 3792.82, 1.18018, -0.0209087, 0.021117, 0.962959
0003475, alps_cham_13881443145_dcfe2f162c, 45.8782, 6.88867, 3815.47, -0.643117, 0.104988, -0.00433938, 0.973805
0003476, alps_cham_13881510694_e268b9929c, 45.8808, 6.88851, 3639.31, 2.97131, -0.0294133, 0.0101017, 0.78085
0003477, alps_cham_13881817554_3c2f2179d9, 45.8791, 6.88806, 3763.9, 1.12437, 0.260898, 0.0526896, 0.950295
0003478, alps_cham_13881917484_f128d008ab, 45.9009, 6.88548, 2346.2, 1.67068, 0.115009, 0.043865, 1.00126
0003479, alps_eig_13920168490_91f13d7e5d, 46.5794, 7.97092, 2149.42, 0.60685, -0.0485098, -0.00370965, 0.615702
0003480, alps_eig_13920178690_927bff6dd7, 46.5756, 7.97481, 2357.5, 1.24237, 0.271745, -0.0824667, 0.925115
0003481, alps_eig_13920180897_a40b83ee43, 46.5474, 7.98524, 3578.93, 2.19183, -0.120716, 0.021972, 1.14247
0003482, alps_eig_13924227192_1c857471e7, 46.5477, 7.98498, 3586.63, 2.01805, -0.121727, 0.00466858, 1.17277
0003483, alps_eig_13924236286_37fcfde314, 46.5479, 7.98516, 3584.06, 2.14327, -0.103518, -0.0165, 1.27333
0003484, alps_eig_13925142744_b47ce8c061, 46.5614, 7.88901, 1770.17, -2.88004, -0.00693557, 0.0223541, 0.986432
0003485, alps_gcas_13929696222_bc1f9e1633, 45.4402, 6.98778, 2246.24, -1.01671, -0.194169, 0.0326612, 0.917324
0003486, alps_cham_13958264009_2e1c001ea7, 45.925, 6.87169, 1043.93, 1.61666, 0.383552, -0.0249433, 0.4195
0003487, alps_cham_13958296738_f8ef8be97d, 45.9245, 6.86887, 1037.14, 1.25101, 0.263949, -0.0367851, 0.42804
0003488, alps_eig_13981354277_774ec3f0ff, 46.6074, 7.91583, 1207.17, 1.02368, -0.124652, -0.049335, 1.26031
0003489, alps_eig_13987873679_dc8c419485, 46.5559, 7.88935, 1653.51, 1.78741, -0.0633126, 0.0175662, 1.1695
0003490, alps_eig_13987879919_3213356bd4, 46.556, 7.88933, 1656.53, 1.47689, -0.0454252, -0.000591675, 1.17196
0003491, alps_cham_13991052761_cd1db4c9de, 45.9231, 6.86977, 1028.65, 2.0525, 0.493631, -0.0095936, 0.650488
0003492, alps_cham_13993245056_fa3d40f16c, 45.8785, 6.88744, 3810.8, -0.828856, -0.158291, -0.0246254, 1.15127
0003493, alps_eig_13993411700_18d3473bd6, 46.564, 7.88525, 1912.66, -2.99077, 0.0169311, -0.0257502, 0.745184
0003494, alps_cham_13994964966_0fb0324424, 45.88, 6.88913, 3748.22, -2.48004, -0.332385, 0.0239264, 0.903119
0003495, alps_cham_13995074916_51f6236102, 45.8786, 6.88758, 3850.05, -1.74775, -0.25256, 0.0259407, 1.36376
0003496, alps_cham_14012997412_a4074eeb2b, 45.8781, 6.88731, 3773.24, -2.55742, -0.254073, 0.0260272, 1.13753
0003497, alps_cham_14013058542_be0cc3342c, 45.8789, 6.88915, 3786.99, 1.58078, -0.0168993, -0.0228138, 1.11382
0003498, alps_cham_14013076922_5390f843e0, 45.8777, 6.89234, 3649.15, -2.72581, -0.185631, 0.098416, 0.630352
0003499, alps_cham_14013110241_f55ba88201, 45.8784, 6.88886, 3754.83, 2.75723, -0.212561, -0.0826125, 1.19342
0003500, alps_cham_14013155032_114d4b66ae, 45.879, 6.88644, 3780.42, -0.861763, -0.244984, -0.0209971, 1.1558
0003501, alps_cham_14013289742_fe42a7d587, 45.8794, 6.88726, 3786.31, 1.25268, -0.00674431, 0.0144191, 1.131
0003502, alps_cham_14014909891_faab3ea26f, 45.8787, 6.88821, 3793.23, 2.26857, -0.0610747, -0.0187995, 1.64091
0003503, alps_cham_14014910252_3f0ce9262a, 45.8778, 6.88769, 3779.8, 2.09537, -0.315653, -0.0146166, 0.962568
0003504, alps_cham_14015055542_ac7e7726b1, 45.8784, 6.88736, 3816.09, -2.68349, -0.0299463, 0.0109738, 1.55927
0003505, alps_cham_14016176525_3210864e80, 45.8778, 6.88757, 3772.75, 2.23865, -0.236245, 0.00596684, 1.19182
0003506, alps_cham_14016364244_6d458653c3, 45.8783, 6.88713, 3813.14, -1.96301, -0.355105, 0.00135441, 1.12816
0003507, alps_cham_14016389664_6174d0a595, 45.8784, 6.88837, 3837.99, -0.187021, -0.125192, -0.0156671, 0.995271
0003508, alps_cham_14016400894_5c72711253, 45.8785, 6.88754, 3839.9, -0.60049, -0.470023, -0.0422727, 1.16379
0003509, alps_cham_14016417805_a84ee7b32c, 45.8794, 6.88761, 3812.57, 1.03603, -0.0599883, 0.0152755, 1.09547
0003510, alps_cham_14016704784_b2e5647271, 45.8787, 6.88797, 3787.77, 1.24814, -0.0180401, -0.0147134, 1.15001
0003511, alps_cham_14016887984_3940b1cb29, 45.8784, 6.88776, 3840.61, -0.274361, -0.222519, 0.00443148, 1.1542
0003512, alps_cham_14016900924_c76189557f, 45.879, 6.88726, 3829.3, -0.12455, -0.333462, -0.0103617, 1.15677
0003513, alps_cham_14016984184_62946bac3f, 45.8783, 6.8875, 3825.12, -1.03988, -0.313632, 0.000859353, 1.14532
0003514, alps_cham_14018164385_a10fa59e53, 45.8787, 6.88782, 3833.44, -2.58002, -0.332025, 0.00560532, 1.56134
0003515, alps_cham_14018172195_e23d8c219e, 45.8788, 6.88728, 3823.45, 2.93601, -0.0279129, 0.00131498, 1.09251
0003516, alps_cham_14018822834_72a56a53b3, 45.8772, 6.88659, 3823.91, 1.2492, 0.160615, 0.0213525, 0.292969
0003517, alps_gcas_1403058793_6b044397d2, 45.3364, 6.83256, 2372.16, -1.65171, 0.000365875, 0.0115886, 0.800274
0003518, alps_cham_14036228403_339dd8ba15, 45.8782, 6.89167, 3651.28, -2.66253, -0.192561, 0.0251065, 0.69605
0003519, alps_cham_14036332913_797f156969, 45.8791, 6.88784, 3848.3, 0.206338, -0.262207, -0.00729416, 1.13805
0003520, alps_cham_14038096293_115e9d95dd, 45.8791, 6.88683, 3782.89, -2.25619, -0.149305, -0.000326008, 1.30505
0003521, alps_cham_14038239513_e5ff0d126f, 45.8788, 6.88665, 3789.35, -0.215709, 0.0216644, -0.00713807, 1.26715
0003522, alps_cham_14038246533_2018816d34, 45.878, 6.88808, 3842.96, -0.607771, 0.123384, 0.0124181, 1.32206
0003523, alps_cham_14038444673_e9d4c8380d, 45.9014, 6.8849, 2296.04, 3.05203, -0.0113178, 0.0330552, 1.57091
0003524, alps_cham_14041678506_6712bef0f9, 45.8785, 6.88741, 3808.08, 2.95684, -0.0776402, 0.0186343, 0.500316
0003525, alps_eig_14063638371_cc7aa744a2, 46.6671, 8.02358, 2258.64, 2.47966, -0.203589, -0.0459184, 1.23582
